draw_date,n1,n2,n3,n4,n5,s1,s2,source_year,era,era_code,main_pool,star_pool,era_weight,main_numbers,star_numbers,zone_signature,star_zone_signature,sum,odd_count,even_count,low_count,high_count,ball_machine,ball_set,draw_order_1,draw_order_2,draw_order_3,draw_order_4,draw_order_5,star_order_1,star_order_2,source_url,metadata_status,fetched_at
2018-06-01,17,18,24,29,40,4,5,2018,Era 3: 2016-current,era_3,50,12,1.0,"[17, 18, 24, 29, 40]","[4, 5]",0-2-2-1-0,1-1-0,128,2,3,3,2,,,,,,,,,,,,
2018-06-05,9,15,22,39,46,4,5,2018,Era 3: 2016-current,era_3,50,12,1.0,"[9, 15, 22, 39, 46]","[4, 5]",1-1-1-1-1,1-1-0,131,3,2,3,2,,,,,,,,,,,,
2018-06-08,8,19,32,43,46,2,8,2018,Era 3: 2016-current,era_3,50,12,1.0,"[8, 19, 32, 43, 46]","[2, 8]",1-1-0-1-2,1-1-0,148,2,3,2,3,,,,,,,,,,,,
2018-06-12,7,21,23,36,38,6,8,2018,Era 3: 2016-current,era_3,50,12,1.0,"[7, 21, 23, 36, 38]","[6, 8]",1-0-2-2-0,0-2-0,125,3,2,3,2,,,,,,,,,,,,
2018-06-15,23,26,33,38,49,1,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[23, 26, 33, 38, 49]","[1, 12]",0-0-2-2-1,1-0-1,169,3,2,1,4,,,,,,,,,,,,
2018-06-19,7,19,26,42,50,4,9,2018,Era 3: 2016-current,era_3,50,12,1.0,"[7, 19, 26, 42, 50]","[4, 9]",1-1-1-0-2,1-0-1,144,2,3,2,3,,,,,,,,,,,,
2018-06-22,14,25,39,41,44,2,8,2018,Era 3: 2016-current,era_3,50,12,1.0,"[14, 25, 39, 41, 44]","[2, 8]",0-1-1-1-2,1-1-0,163,3,2,2,3,,,,,,,,,,,,
2018-06-26,15,16,20,34,50,4,7,2018,Era 3: 2016-current,era_3,50,12,1.0,"[15, 16, 20, 34, 50]","[4, 7]",0-3-0-1-1,1-1-0,135,1,4,3,2,,,,,,,,,,,,
2018-06-29,15,21,23,40,48,3,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[15, 21, 23, 40, 48]","[3, 12]",0-1-2-1-1,1-0-1,147,3,2,3,2,,,,,,,,,,,,
2018-07-03,1,12,15,29,48,3,5,2018,Era 3: 2016-current,era_3,50,12,1.0,"[1, 12, 15, 29, 48]","[3, 5]",1-2-1-0-1,1-1-0,105,3,2,3,2,,,,,,,,,,,,
2018-07-06,8,30,33,38,48,2,10,2018,Era 3: 2016-current,era_3,50,12,1.0,"[8, 30, 33, 38, 48]","[2, 10]",1-0-1-2-1,1-0-1,157,1,4,1,4,,,,,,,,,,,,
2018-07-10,3,8,26,33,45,7,10,2018,Era 3: 2016-current,era_3,50,12,1.0,"[3, 8, 26, 33, 45]","[7, 10]",2-0-1-1-1,0-1-1,115,3,2,2,3,,,,,,,,,,,,
2018-07-13,1,4,14,21,49,2,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[1, 4, 14, 21, 49]","[2, 12]",2-1-1-0-1,1-0-1,89,3,2,4,1,,,,,,,,,,,,
2018-07-17,4,6,27,48,50,1,11,2018,Era 3: 2016-current,era_3,50,12,1.0,"[4, 6, 27, 48, 50]","[1, 11]",2-0-1-0-2,1-0-1,135,1,4,2,3,,,,,,,,,,,,
2018-07-20,2,15,40,43,46,3,6,2018,Era 3: 2016-current,era_3,50,12,1.0,"[2, 15, 40, 43, 46]","[3, 6]",1-1-0-1-2,1-1-0,146,2,3,2,3,,,,,,,,,,,,
2018-07-24,2,4,23,39,40,3,9,2018,Era 3: 2016-current,era_3,50,12,1.0,"[2, 4, 23, 39, 40]","[3, 9]",2-0-1-2-0,1-0-1,108,2,3,3,2,,,,,,,,,,,,
2018-07-27,11,17,22,23,41,6,11,2018,Era 3: 2016-current,era_3,50,12,1.0,"[11, 17, 22, 23, 41]","[6, 11]",0-2-2-0-1,0-1-1,114,4,1,4,1,,,,,,,,,,,,
2018-07-31,20,25,34,42,45,6,11,2018,Era 3: 2016-current,era_3,50,12,1.0,"[20, 25, 34, 42, 45]","[6, 11]",0-1-1-1-2,0-1-1,166,2,3,2,3,,,,,,,,,,,,
2018-08-03,7,26,36,38,43,6,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[7, 26, 36, 38, 43]","[6, 12]",1-0-1-2-1,0-1-1,150,2,3,1,4,,,,,,,,,,,,
2018-08-07,16,28,29,30,36,8,10,2018,Era 3: 2016-current,era_3,50,12,1.0,"[16, 28, 29, 30, 36]","[8, 10]",0-1-3-1-0,0-1-1,139,1,4,1,4,,,,,,,,,,,,
2018-08-10,18,20,36,43,44,3,9,2018,Era 3: 2016-current,era_3,50,12,1.0,"[18, 20, 36, 43, 44]","[3, 9]",0-2-0-1-2,1-0-1,161,1,4,2,3,,,,,,,,,,,,
2018-08-14,1,15,18,25,31,9,11,2018,Era 3: 2016-current,era_3,50,12,1.0,"[1, 15, 18, 25, 31]","[9, 11]",1-2-1-1-0,0-0-2,90,4,1,4,1,,,,,,,,,,,,
2018-08-17,2,15,18,24,43,8,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[2, 15, 18, 24, 43]","[8, 12]",1-2-1-0-1,0-1-1,102,2,3,4,1,,,,,,,,,,,,
2018-08-21,16,23,42,43,49,10,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[16, 23, 42, 43, 49]","[10, 12]",0-1-1-0-3,0-0-2,173,3,2,2,3,,,,,,,,,,,,
2018-08-24,3,14,31,36,50,1,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[3, 14, 31, 36, 50]","[1, 12]",1-1-0-2-1,1-0-1,134,2,3,2,3,,,,,,,,,,,,
2018-08-28,4,16,32,42,46,8,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[4, 16, 32, 42, 46]","[8, 12]",1-1-0-1-2,0-1-1,140,0,5,2,3,,,,,,,,,,,,
2018-08-31,4,30,31,38,42,4,6,2018,Era 3: 2016-current,era_3,50,12,1.0,"[4, 30, 31, 38, 42]","[4, 6]",1-0-1-2-1,1-1-0,145,1,4,1,4,,,,,,,,,,,,
2018-09-04,5,14,28,30,47,4,11,2018,Era 3: 2016-current,era_3,50,12,1.0,"[5, 14, 28, 30, 47]","[4, 11]",1-1-2-0-1,1-0-1,124,2,3,2,3,,,,,,,,,,,,
2018-09-07,4,23,27,31,50,1,8,2018,Era 3: 2016-current,era_3,50,12,1.0,"[4, 23, 27, 31, 50]","[1, 8]",1-0-2-1-1,1-1-0,135,3,2,2,3,,,,,,,,,,,,
2018-09-11,9,18,32,38,46,2,3,2018,Era 3: 2016-current,era_3,50,12,1.0,"[9, 18, 32, 38, 46]","[2, 3]",1-1-0-2-1,2-0-0,143,1,4,2,3,,,,,,,,,,,,
2018-09-14,1,3,33,40,45,3,4,2018,Era 3: 2016-current,era_3,50,12,1.0,"[1, 3, 33, 40, 45]","[3, 4]",2-0-0-2-1,2-0-0,122,4,1,2,3,,,,,,,,,,,,
2018-09-18,3,8,10,32,45,4,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[3, 8, 10, 32, 45]","[4, 12]",3-0-0-1-1,1-0-1,98,2,3,3,2,,,,,,,,,,,,
2018-09-21,5,7,21,25,37,3,4,2018,Era 3: 2016-current,era_3,50,12,1.0,"[5, 7, 21, 25, 37]","[3, 4]",2-0-2-1-0,2-0-0,95,5,0,4,1,,,,,,,,,,,,
2018-09-25,6,15,20,30,38,4,7,2018,Era 3: 2016-current,era_3,50,12,1.0,"[6, 15, 20, 30, 38]","[4, 7]",1-2-1-1-0,1-1-0,109,1,4,3,2,,,,,,,,,,,,
2018-09-28,2,4,8,27,50,2,9,2018,Era 3: 2016-current,era_3,50,12,1.0,"[2, 4, 8, 27, 50]","[2, 9]",3-0-1-0-1,1-0-1,91,1,4,3,2,,,,,,,,,,,,
2018-10-02,7,17,29,37,45,3,11,2018,Era 3: 2016-current,era_3,50,12,1.0,"[7, 17, 29, 37, 45]","[3, 11]",1-1-1-1-1,1-0-1,135,5,0,2,3,,,,,,,,,,,,
2018-10-05,8,16,24,26,35,3,11,2018,Era 3: 2016-current,era_3,50,12,1.0,"[8, 16, 24, 26, 35]","[3, 11]",1-1-2-1-0,1-0-1,109,1,4,3,2,,,,,,,,,,,,
2018-10-09,3,12,36,44,45,8,11,2018,Era 3: 2016-current,era_3,50,12,1.0,"[3, 12, 36, 44, 45]","[8, 11]",1-1-0-1-2,0-1-1,140,2,3,2,3,,,,,,,,,,,,
2018-10-12,4,9,12,31,43,5,8,2018,Era 3: 2016-current,era_3,50,12,1.0,"[4, 9, 12, 31, 43]","[5, 8]",2-1-0-1-1,0-2-0,99,3,2,3,2,,,,,,,,,,,,
2018-10-16,15,28,37,40,42,1,6,2018,Era 3: 2016-current,era_3,50,12,1.0,"[15, 28, 37, 40, 42]","[1, 6]",0-1-1-2-1,1-1-0,162,2,3,1,4,,,,,,,,,,,,
2018-10-19,1,3,29,47,48,3,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[1, 3, 29, 47, 48]","[3, 12]",2-0-1-0-2,1-0-1,128,4,1,2,3,,,,,,,,,,,,
2018-10-23,1,2,5,21,32,2,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[1, 2, 5, 21, 32]","[2, 12]",3-0-1-1-0,1-0-1,61,3,2,4,1,,,,,,,,,,,,
2018-10-26,5,18,21,31,35,6,9,2018,Era 3: 2016-current,era_3,50,12,1.0,"[5, 18, 21, 31, 35]","[6, 9]",1-1-1-2-0,0-1-1,110,4,1,3,2,,,,,,,,,,,,
2018-10-30,17,23,27,43,44,1,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[17, 23, 27, 43, 44]","[1, 12]",0-1-2-0-2,1-0-1,154,4,1,2,3,,,,,,,,,,,,
2018-11-02,5,15,17,37,44,7,11,2018,Era 3: 2016-current,era_3,50,12,1.0,"[5, 15, 17, 37, 44]","[7, 11]",1-2-0-1-1,0-1-1,118,4,1,3,2,,,,,,,,,,,,
2018-11-06,14,24,36,40,43,2,9,2018,Era 3: 2016-current,era_3,50,12,1.0,"[14, 24, 36, 40, 43]","[2, 9]",0-1-1-2-1,1-0-1,157,1,4,2,3,,,,,,,,,,,,
2018-11-09,14,17,32,37,49,11,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[14, 17, 32, 37, 49]","[11, 12]",0-2-0-2-1,0-0-2,149,3,2,2,3,,,,,,,,,,,,
2018-11-13,2,7,10,13,42,3,6,2018,Era 3: 2016-current,era_3,50,12,1.0,"[2, 7, 10, 13, 42]","[3, 6]",3-1-0-0-1,1-1-0,74,2,3,4,1,,,,,,,,,,,,
2018-11-16,9,10,13,28,41,1,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[9, 10, 13, 28, 41]","[1, 12]",2-1-1-0-1,1-0-1,101,3,2,3,2,,,,,,,,,,,,
2018-11-20,6,19,39,45,48,7,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[6, 19, 39, 45, 48]","[7, 12]",1-1-0-1-2,0-1-1,157,3,2,2,3,,,,,,,,,,,,
2018-11-23,5,8,25,26,30,3,10,2018,Era 3: 2016-current,era_3,50,12,1.0,"[5, 8, 25, 26, 30]","[3, 10]",2-0-3-0-0,1-0-1,94,2,3,3,2,,,,,,,,,,,,
2018-11-27,4,16,17,18,32,2,11,2018,Era 3: 2016-current,era_3,50,12,1.0,"[4, 16, 17, 18, 32]","[2, 11]",1-3-0-1-0,1-0-1,87,1,4,4,1,,,,,,,,,,,,
2018-11-30,3,10,12,23,26,1,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[3, 10, 12, 23, 26]","[1, 12]",2-1-2-0-0,1-0-1,74,2,3,4,1,,,,,,,,,,,,
2018-12-04,19,20,21,42,45,8,9,2018,Era 3: 2016-current,era_3,50,12,1.0,"[19, 20, 21, 42, 45]","[8, 9]",0-2-1-0-2,0-1-1,147,3,2,3,2,,,,,,,,,,,,
2018-12-07,11,17,26,37,48,1,10,2018,Era 3: 2016-current,era_3,50,12,1.0,"[11, 17, 26, 37, 48]","[1, 10]",0-2-1-1-1,1-0-1,139,3,2,2,3,,,,,,,,,,,,
2018-12-11,4,7,13,23,42,1,3,2018,Era 3: 2016-current,era_3,50,12,1.0,"[4, 7, 13, 23, 42]","[1, 3]",2-1-1-0-1,2-0-0,89,3,2,4,1,,,,,,,,,,,,
2018-12-14,12,29,38,42,44,2,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[12, 29, 38, 42, 44]","[2, 12]",0-1-1-1-2,1-0-1,165,1,4,1,4,,,,,,,,,,,,
2018-12-18,1,9,18,39,48,5,7,2018,Era 3: 2016-current,era_3,50,12,1.0,"[1, 9, 18, 39, 48]","[5, 7]",2-1-0-1-1,0-2-0,115,3,2,3,2,,,,,,,,,,,,
2018-12-21,2,12,15,34,50,3,4,2018,Era 3: 2016-current,era_3,50,12,1.0,"[2, 12, 15, 34, 50]","[3, 4]",1-2-0-1-1,2-0-0,113,1,4,3,2,,,,,,,,,,,,
2018-12-25,4,5,8,31,43,2,9,2018,Era 3: 2016-current,era_3,50,12,1.0,"[4, 5, 8, 31, 43]","[2, 9]",3-0-0-1-1,1-0-1,91,3,2,3,2,,,,,,,,,,,,
2018-12-28,13,16,34,35,45,10,12,2018,Era 3: 2016-current,era_3,50,12,1.0,"[13, 16, 34, 35, 45]","[10, 12]",0-2-0-2-1,0-0-2,143,3,2,2,3,,,,,,,,,,,,
2019-01-01,1,8,11,25,28,4,6,2019,Era 3: 2016-current,era_3,50,12,1.0,"[1, 8, 11, 25, 28]","[4, 6]",2-1-2-0-0,1-1-0,73,3,2,4,1,,,,,,,,,,,,
2019-01-04,7,11,19,27,37,6,10,2019,Era 3: 2016-current,era_3,50,12,1.0,"[7, 11, 19, 27, 37]","[6, 10]",1-2-1-1-0,0-1-1,101,5,0,3,2,,,,,,,,,,,,
2019-01-08,3,19,22,31,32,2,11,2019,Era 3: 2016-current,era_3,50,12,1.0,"[3, 19, 22, 31, 32]","[2, 11]",1-1-1-2-0,1-0-1,107,3,2,3,2,,,,,,,,,,,,
2019-01-11,1,19,31,39,48,1,6,2019,Era 3: 2016-current,era_3,50,12,1.0,"[1, 19, 31, 39, 48]","[1, 6]",1-1-0-2-1,1-1-0,138,4,1,2,3,,,,,,,,,,,,
2019-01-15,22,25,29,33,35,3,6,2019,Era 3: 2016-current,era_3,50,12,1.0,"[22, 25, 29, 33, 35]","[3, 6]",0-0-3-2-0,1-1-0,144,4,1,2,3,,,,,,,,,,,,
2019-01-18,5,6,16,30,46,5,10,2019,Era 3: 2016-current,era_3,50,12,1.0,"[5, 6, 16, 30, 46]","[5, 10]",2-1-1-0-1,0-1-1,103,1,4,3,2,,,,,,,,,,,,
2019-01-22,9,23,29,41,49,8,10,2019,Era 3: 2016-current,era_3,50,12,1.0,"[9, 23, 29, 41, 49]","[8, 10]",1-0-2-0-2,0-1-1,151,5,0,2,3,,,,,,,,,,,,
2019-01-25,1,6,13,15,16,6,10,2019,Era 3: 2016-current,era_3,50,12,1.0,"[1, 6, 13, 15, 16]","[6, 10]",2-3-0-0-0,0-1-1,51,3,2,5,0,,,,,,,,,,,,
2019-01-29,14,24,26,32,39,3,8,2019,Era 3: 2016-current,era_3,50,12,1.0,"[14, 24, 26, 32, 39]","[3, 8]",0-1-2-2-0,1-1-0,135,1,4,2,3,,,,,,,,,,,,
2019-02-01,3,21,26,41,46,1,6,2019,Era 3: 2016-current,era_3,50,12,1.0,"[3, 21, 26, 41, 46]","[1, 6]",1-0-2-0-2,1-1-0,137,3,2,2,3,,,,,,,,,,,,
2019-02-05,14,25,31,37,43,2,3,2019,Era 3: 2016-current,era_3,50,12,1.0,"[14, 25, 31, 37, 43]","[2, 3]",0-1-1-2-1,2-0-0,150,4,1,2,3,,,,,,,,,,,,
2019-02-08,11,12,13,39,46,7,10,2019,Era 3: 2016-current,era_3,50,12,1.0,"[11, 12, 13, 39, 46]","[7, 10]",0-3-0-1-1,0-1-1,121,3,2,3,2,,,,,,,,,,,,
2019-02-12,6,34,36,41,50,1,5,2019,Era 3: 2016-current,era_3,50,12,1.0,"[6, 34, 36, 41, 50]","[1, 5]",1-0-0-2-2,1-1-0,167,1,4,1,4,,,,,,,,,,,,
2019-02-15,15,27,34,38,49,2,10,2019,Era 3: 2016-current,era_3,50,12,1.0,"[15, 27, 34, 38, 49]","[2, 10]",0-1-1-2-1,1-0-1,163,3,2,1,4,,,,,,,,,,,,
2019-02-19,1,8,18,19,39,7,9,2019,Era 3: 2016-current,era_3,50,12,1.0,"[1, 8, 18, 19, 39]","[7, 9]",2-2-0-1-0,0-1-1,85,3,2,4,1,,,,,,,,,,,,
2019-02-22,3,27,29,33,50,3,7,2019,Era 3: 2016-current,era_3,50,12,1.0,"[3, 27, 29, 33, 50]","[3, 7]",1-0-2-1-1,1-1-0,142,4,1,1,4,,,,,,,,,,,,
2019-02-26,3,15,29,35,47,3,4,2019,Era 3: 2016-current,era_3,50,12,1.0,"[3, 15, 29, 35, 47]","[3, 4]",1-1-1-1-1,2-0-0,129,5,0,2,3,,,,,,,,,,,,
2019-03-01,6,9,19,26,31,11,12,2019,Era 3: 2016-current,era_3,50,12,1.0,"[6, 9, 19, 26, 31]","[11, 12]",2-1-1-1-0,0-0-2,91,3,2,3,2,,,,,,,,,,,,
2019-03-05,6,10,16,39,46,8,11,2019,Era 3: 2016-current,era_3,50,12,1.0,"[6, 10, 16, 39, 46]","[8, 11]",2-1-0-1-1,0-1-1,117,1,4,3,2,,,,,,,,,,,,
2019-03-08,17,18,19,24,40,4,8,2019,Era 3: 2016-current,era_3,50,12,1.0,"[17, 18, 19, 24, 40]","[4, 8]",0-3-1-1-0,1-1-0,118,2,3,4,1,,,,,,,,,,,,
2019-03-12,5,7,13,19,31,2,9,2019,Era 3: 2016-current,era_3,50,12,1.0,"[5, 7, 13, 19, 31]","[2, 9]",2-2-0-1-0,1-0-1,75,5,0,4,1,,,,,,,,,,,,
2019-03-15,3,15,24,42,46,9,12,2019,Era 3: 2016-current,era_3,50,12,1.0,"[3, 15, 24, 42, 46]","[9, 12]",1-1-1-0-2,0-0-2,130,2,3,3,2,,,,,,,,,,,,
2019-03-19,1,6,9,34,47,7,12,2019,Era 3: 2016-current,era_3,50,12,1.0,"[1, 6, 9, 34, 47]","[7, 12]",3-0-0-1-1,0-1-1,97,3,2,3,2,,,,,,,,,,,,
2019-03-22,4,17,26,30,43,6,11,2019,Era 3: 2016-current,era_3,50,12,1.0,"[4, 17, 26, 30, 43]","[6, 11]",1-1-2-0-1,0-1-1,120,2,3,2,3,,,,,,,,,,,,
2019-03-26,12,19,23,43,47,2,6,2019,Era 3: 2016-current,era_3,50,12,1.0,"[12, 19, 23, 43, 47]","[2, 6]",0-2-1-0-2,1-1-0,144,4,1,3,2,,,,,,,,,,,,
2019-03-29,13,23,26,32,47,6,10,2019,Era 3: 2016-current,era_3,50,12,1.0,"[13, 23, 26, 32, 47]","[6, 10]",0-1-2-1-1,0-1-1,141,3,2,2,3,,,,,,,,,,,,
2019-04-02,2,9,16,26,36,6,7,2019,Era 3: 2016-current,era_3,50,12,1.0,"[2, 9, 16, 26, 36]","[6, 7]",2-1-1-1-0,0-2-0,89,1,4,3,2,,,,,,,,,,,,
2019-04-05,1,7,10,29,45,3,5,2019,Era 3: 2016-current,era_3,50,12,1.0,"[1, 7, 10, 29, 45]","[3, 5]",3-0-1-0-1,1-1-0,92,4,1,3,2,,,,,,,,,,,,
2019-04-09,18,21,29,38,41,1,11,2019,Era 3: 2016-current,era_3,50,12,1.0,"[18, 21, 29, 38, 41]","[1, 11]",0-1-2-1-1,1-0-1,147,3,2,2,3,,,,,,,,,,,,
2019-04-12,1,28,35,36,46,6,9,2019,Era 3: 2016-current,era_3,50,12,1.0,"[1, 28, 35, 36, 46]","[6, 9]",1-0-1-2-1,0-1-1,146,2,3,1,4,,,,,,,,,,,,
2019-04-16,1,8,15,44,49,2,11,2019,Era 3: 2016-current,era_3,50,12,1.0,"[1, 8, 15, 44, 49]","[2, 11]",2-1-0-0-2,1-0-1,117,3,2,3,2,,,,,,,,,,,,
2019-04-19,7,8,32,41,49,5,11,2019,Era 3: 2016-current,era_3,50,12,1.0,"[7, 8, 32, 41, 49]","[5, 11]",2-0-0-1-2,0-1-1,137,3,2,2,3,,,,,,,,,,,,
2019-04-23,18,23,27,42,44,2,7,2019,Era 3: 2016-current,era_3,50,12,1.0,"[18, 23, 27, 42, 44]","[2, 7]",0-1-2-0-2,1-1-0,154,2,3,2,3,,,,,,,,,,,,
2019-04-26,14,33,35,47,50,9,11,2019,Era 3: 2016-current,era_3,50,12,1.0,"[14, 33, 35, 47, 50]","[9, 11]",0-1-0-2-2,0-0-2,179,3,2,1,4,,,,,,,,,,,,
2019-04-30,5,12,20,26,48,2,11,2019,Era 3: 2016-current,era_3,50,12,1.0,"[5, 12, 20, 26, 48]","[2, 11]",1-2-1-0-1,1-0-1,111,1,4,3,2,,,,,,,,,,,,
2019-05-03,2,9,20,27,43,5,6,2019,Era 3: 2016-current,era_3,50,12,1.0,"[2, 9, 20, 27, 43]","[5, 6]",2-1-1-0-1,0-2-0,101,3,2,3,2,,,,,,,,,,,,
2019-05-07,7,20,26,32,47,2,11,2019,Era 3: 2016-current,era_3,50,12,1.0,"[7, 20, 26, 32, 47]","[2, 11]",1-1-1-1-1,1-0-1,132,2,3,2,3,,,,,,,,,,,,
2019-05-10,1,4,27,45,48,1,7,2019,Era 3: 2016-current,era_3,50,12,1.0,"[1, 4, 27, 45, 48]","[1, 7]",2-0-1-0-2,1-1-0,125,3,2,2,3,,,,,,,,,,,,
2019-05-14,10,14,17,25,50,2,10,2019,Era 3: 2016-current,era_3,50,12,1.0,"[10, 14, 17, 25, 50]","[2, 10]",1-2-1-0-1,1-0-1,116,2,3,4,1,,,,,,,,,,,,
2019-05-17,16,28,42,43,45,6,7,2019,Era 3: 2016-current,era_3,50,12,1.0,"[16, 28, 42, 43, 45]","[6, 7]",0-1-1-0-3,0-2-0,174,2,3,1,4,,,,,,,,,,,,
2019-05-21,32,33,34,39,47,8,12,2019,Era 3: 2016-current,era_3,50,12,1.0,"[32, 33, 34, 39, 47]","[8, 12]",0-0-0-4-1,0-1-1,185,3,2,0,5,,,,,,,,,,,,
2019-05-24,5,16,23,30,49,6,7,2019,Era 3: 2016-current,era_3,50,12,1.0,"[5, 16, 23, 30, 49]","[6, 7]",1-1-2-0-1,0-2-0,123,3,2,3,2,,,,,,,,,,,,
2019-05-28,7,19,20,28,29,1,5,2019,Era 3: 2016-current,era_3,50,12,1.0,"[7, 19, 20, 28, 29]","[1, 5]",1-2-2-0-0,1-1-0,103,3,2,3,2,,,,,,,,,,,,
2019-05-31,1,23,24,26,35,1,11,2019,Era 3: 2016-current,era_3,50,12,1.0,"[1, 23, 24, 26, 35]","[1, 11]",1-0-3-1-0,1-0-1,109,3,2,3,2,,,,,,,,,,,,
2019-06-04,9,31,32,39,41,2,8,2019,Era 3: 2016-current,era_3,50,12,1.0,"[9, 31, 32, 39, 41]","[2, 8]",1-0-0-3-1,1-1-0,152,4,1,1,4,,,,,,,,,,,,
2019-06-07,1,4,16,20,34,2,5,2019,Era 3: 2016-current,era_3,50,12,1.0,"[1, 4, 16, 20, 34]","[2, 5]",2-2-0-1-0,1-1-0,75,1,4,4,1,,,,,,,,,,,,
2019-06-11,25,27,39,42,46,11,12,2019,Era 3: 2016-current,era_3,50,12,1.0,"[25, 27, 39, 42, 46]","[11, 12]",0-0-2-1-2,0-0-2,179,3,2,1,4,,,,,,,,,,,,
2019-06-14,1,13,30,31,39,2,7,2019,Era 3: 2016-current,era_3,50,12,1.0,"[1, 13, 30, 31, 39]","[2, 7]",1-1-1-2-0,1-1-0,114,4,1,2,3,,,,,,,,,,,,
2019-06-18,12,24,37,40,44,3,7,2019,Era 3: 2016-current,era_3,50,12,1.0,"[12, 24, 37, 40, 44]","[3, 7]",0-1-1-2-1,1-1-0,157,1,4,2,3,,,,,,,,,,,,
2019-06-21,5,8,9,25,39,3,7,2019,Era 3: 2016-current,era_3,50,12,1.0,"[5, 8, 9, 25, 39]","[3, 7]",3-0-1-1-0,1-1-0,86,4,1,4,1,,,,,,,,,,,,
2019-06-25,6,26,27,34,46,1,9,2019,Era 3: 2016-current,era_3,50,12,1.0,"[6, 26, 27, 34, 46]","[1, 9]",1-0-2-1-1,1-0-1,139,1,4,1,4,,,,,,,,,,,,
2019-06-28,1,3,16,33,49,2,11,2019,Era 3: 2016-current,era_3,50,12,1.0,"[1, 3, 16, 33, 49]","[2, 11]",2-1-0-1-1,1-0-1,102,4,1,3,2,,,,,,,,,,,,
2019-07-02,11,19,29,44,45,8,12,2019,Era 3: 2016-current,era_3,50,12,1.0,"[11, 19, 29, 44, 45]","[8, 12]",0-2-1-0-2,0-1-1,148,4,1,2,3,,,,,,,,,,,,
2019-07-05,2,9,20,34,42,6,9,2019,Era 3: 2016-current,era_3,50,12,1.0,"[2, 9, 20, 34, 42]","[6, 9]",2-1-0-1-1,0-1-1,107,1,4,3,2,,,,,,,,,,,,
2019-07-09,7,29,32,36,41,6,7,2019,Era 3: 2016-current,era_3,50,12,1.0,"[7, 29, 32, 36, 41]","[6, 7]",1-0-1-2-1,0-2-0,145,3,2,1,4,,,,,,,,,,,,
2019-07-12,2,31,39,45,47,4,8,2019,Era 3: 2016-current,era_3,50,12,1.0,"[2, 31, 39, 45, 47]","[4, 8]",1-0-0-2-2,1-1-0,164,4,1,1,4,,,,,,,,,,,,
2019-07-16,3,5,13,18,39,7,8,2019,Era 3: 2016-current,era_3,50,12,1.0,"[3, 5, 13, 18, 39]","[7, 8]",2-2-0-1-0,0-2-0,78,4,1,4,1,,,,,,,,,,,,
2019-07-19,13,14,17,26,28,2,7,2019,Era 3: 2016-current,era_3,50,12,1.0,"[13, 14, 17, 26, 28]","[2, 7]",0-3-2-0-0,1-1-0,98,2,3,3,2,,,,,,,,,,,,
2019-07-23,1,14,19,23,38,3,7,2019,Era 3: 2016-current,era_3,50,12,1.0,"[1, 14, 19, 23, 38]","[3, 7]",1-2-1-1-0,1-1-0,95,3,2,4,1,,,,,,,,,,,,
2019-07-26,2,5,27,37,42,3,10,2019,Era 3: 2016-current,era_3,50,12,1.0,"[2, 5, 27, 37, 42]","[3, 10]",2-0-1-1-1,1-0-1,113,3,2,2,3,,,,,,,,,,,,
2019-07-30,15,20,23,27,40,3,6,2019,Era 3: 2016-current,era_3,50,12,1.0,"[15, 20, 23, 27, 40]","[3, 6]",0-2-2-1-0,1-1-0,125,3,2,3,2,,,,,,,,,,,,
2019-08-02,13,22,33,44,50,2,5,2019,Era 3: 2016-current,era_3,50,12,1.0,"[13, 22, 33, 44, 50]","[2, 5]",0-1-1-1-2,1-1-0,162,2,3,2,3,,,,,,,,,,,,
2019-08-06,12,13,29,36,38,4,12,2019,Era 3: 2016-current,era_3,50,12,1.0,"[12, 13, 29, 36, 38]","[4, 12]",0-2-1-2-0,1-0-1,128,2,3,2,3,,,,,,,,,,,,
2019-08-09,2,14,35,41,42,10,11,2019,Era 3: 2016-current,era_3,50,12,1.0,"[2, 14, 35, 41, 42]","[10, 11]",1-1-0-1-2,0-0-2,134,2,3,2,3,,,,,,,,,,,,
2019-08-13,13,29,31,33,40,2,3,2019,Era 3: 2016-current,era_3,50,12,1.0,"[13, 29, 31, 33, 40]","[2, 3]",0-1-1-3-0,2-0-0,146,4,1,1,4,,,,,,,,,,,,
