window,draw_date,strategy,sample_size,best_main_matches,best_star_matches,hit_2_main_or_better,hit_3_main_or_better,hit_2_main_plus_1_star_or_better
Era 3 full,2024-10-08,Era 3 diversified random,350,3,1,True,True,False
Era 3 full,2024-10-08,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2024-10-08,Hybrid-zone only,350,2,1,True,False,False
Era 3 full,2024-10-08,Most-common-zone only,350,2,1,True,False,False
Era 3 full,2024-10-08,Pure random,350,1,2,False,False,False
Era 3 full,2024-10-11,Era 3 diversified random,350,1,1,False,False,False
Era 3 full,2024-10-11,Pat-alyzer v2 scored,350,0,1,False,False,False
Era 3 full,2024-10-11,Hybrid-zone only,350,0,1,False,False,False
Era 3 full,2024-10-11,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2024-10-11,Pure random,350,1,1,False,False,False
Era 3 full,2024-10-15,Era 3 diversified random,350,2,1,True,False,True
Era 3 full,2024-10-15,Pat-alyzer v2 scored,350,1,2,False,False,False
Era 3 full,2024-10-15,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2024-10-15,Most-common-zone only,350,1,2,False,False,False
Era 3 full,2024-10-15,Pure random,350,1,1,False,False,False
Era 3 full,2024-10-18,Era 3 diversified random,350,1,1,False,False,False
Era 3 full,2024-10-18,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2024-10-18,Hybrid-zone only,350,1,2,False,False,False
Era 3 full,2024-10-18,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2024-10-18,Pure random,350,3,1,True,True,False
Era 3 full,2024-10-22,Era 3 diversified random,350,0,1,False,False,False
Era 3 full,2024-10-22,Pat-alyzer v2 scored,350,2,1,True,False,True
Era 3 full,2024-10-22,Hybrid-zone only,350,1,2,False,False,False
Era 3 full,2024-10-22,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2024-10-22,Pure random,350,1,1,False,False,False
Era 3 full,2024-10-25,Era 3 diversified random,350,1,2,False,False,False
Era 3 full,2024-10-25,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2024-10-25,Hybrid-zone only,350,2,1,True,False,False
Era 3 full,2024-10-25,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2024-10-25,Pure random,350,1,2,False,False,False
Era 3 full,2024-10-29,Era 3 diversified random,350,1,1,False,False,False
Era 3 full,2024-10-29,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2024-10-29,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2024-10-29,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2024-10-29,Pure random,350,1,1,False,False,False
Era 3 full,2024-11-01,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2024-11-01,Pat-alyzer v2 scored,350,2,1,True,False,False
Era 3 full,2024-11-01,Hybrid-zone only,350,2,1,True,False,False
Era 3 full,2024-11-01,Most-common-zone only,350,2,1,True,False,True
Era 3 full,2024-11-01,Pure random,350,1,1,False,False,False
Era 3 full,2024-11-05,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2024-11-05,Pat-alyzer v2 scored,350,2,1,True,False,True
Era 3 full,2024-11-05,Hybrid-zone only,350,2,1,True,False,False
Era 3 full,2024-11-05,Most-common-zone only,350,2,1,True,False,False
Era 3 full,2024-11-05,Pure random,350,2,1,True,False,True
Era 3 full,2024-11-08,Era 3 diversified random,350,3,0,True,True,False
Era 3 full,2024-11-08,Pat-alyzer v2 scored,350,2,1,True,False,False
Era 3 full,2024-11-08,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2024-11-08,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2024-11-08,Pure random,350,2,1,True,False,False
Era 3 full,2024-11-12,Era 3 diversified random,350,2,2,True,False,True
Era 3 full,2024-11-12,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2024-11-12,Hybrid-zone only,350,2,1,True,False,False
Era 3 full,2024-11-12,Most-common-zone only,350,2,2,True,False,True
Era 3 full,2024-11-12,Pure random,350,2,2,True,False,True
Era 3 full,2024-11-15,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2024-11-15,Pat-alyzer v2 scored,350,0,1,False,False,False
Era 3 full,2024-11-15,Hybrid-zone only,350,0,1,False,False,False
Era 3 full,2024-11-15,Most-common-zone only,350,1,2,False,False,False
Era 3 full,2024-11-15,Pure random,350,1,1,False,False,False
Era 3 full,2024-11-19,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2024-11-19,Pat-alyzer v2 scored,350,1,2,False,False,False
Era 3 full,2024-11-19,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2024-11-19,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2024-11-19,Pure random,350,2,1,True,False,False
Era 3 full,2024-11-22,Era 3 diversified random,350,1,1,False,False,False
Era 3 full,2024-11-22,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2024-11-22,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2024-11-22,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2024-11-22,Pure random,350,1,1,False,False,False
Era 3 full,2024-11-26,Era 3 diversified random,350,1,1,False,False,False
Era 3 full,2024-11-26,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2024-11-26,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2024-11-26,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2024-11-26,Pure random,350,1,1,False,False,False
Era 3 full,2024-11-29,Era 3 diversified random,350,2,1,True,False,True
Era 3 full,2024-11-29,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2024-11-29,Hybrid-zone only,350,2,1,True,False,True
Era 3 full,2024-11-29,Most-common-zone only,350,2,1,True,False,False
Era 3 full,2024-11-29,Pure random,350,2,1,True,False,False
Era 3 full,2024-12-03,Era 3 diversified random,350,2,1,True,False,True
Era 3 full,2024-12-03,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2024-12-03,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2024-12-03,Most-common-zone only,350,1,2,False,False,False
Era 3 full,2024-12-03,Pure random,350,3,1,True,True,True
Era 3 full,2024-12-06,Era 3 diversified random,350,1,1,False,False,False
Era 3 full,2024-12-06,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2024-12-06,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2024-12-06,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2024-12-06,Pure random,350,2,2,True,False,False
Era 3 full,2024-12-10,Era 3 diversified random,350,2,2,True,False,False
Era 3 full,2024-12-10,Pat-alyzer v2 scored,350,2,2,True,False,True
Era 3 full,2024-12-10,Hybrid-zone only,350,2,1,True,False,False
Era 3 full,2024-12-10,Most-common-zone only,350,2,1,True,False,False
Era 3 full,2024-12-10,Pure random,350,2,1,True,False,False
Era 3 full,2024-12-13,Era 3 diversified random,350,1,2,False,False,False
Era 3 full,2024-12-13,Pat-alyzer v2 scored,350,2,1,True,False,False
Era 3 full,2024-12-13,Hybrid-zone only,350,2,1,True,False,True
Era 3 full,2024-12-13,Most-common-zone only,350,2,1,True,False,False
Era 3 full,2024-12-13,Pure random,350,1,1,False,False,False
Era 3 full,2024-12-17,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2024-12-17,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2024-12-17,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2024-12-17,Most-common-zone only,350,1,2,False,False,False
Era 3 full,2024-12-17,Pure random,350,1,1,False,False,False
Era 3 full,2024-12-20,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2024-12-20,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2024-12-20,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2024-12-20,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2024-12-20,Pure random,350,1,2,False,False,False
Era 3 full,2024-12-24,Era 3 diversified random,350,1,2,False,False,False
Era 3 full,2024-12-24,Pat-alyzer v2 scored,350,2,1,True,False,True
Era 3 full,2024-12-24,Hybrid-zone only,350,2,1,True,False,False
Era 3 full,2024-12-24,Most-common-zone only,350,2,1,True,False,True
Era 3 full,2024-12-24,Pure random,350,1,1,False,False,False
Era 3 full,2024-12-27,Era 3 diversified random,350,1,2,False,False,False
Era 3 full,2024-12-27,Pat-alyzer v2 scored,350,2,1,True,False,True
Era 3 full,2024-12-27,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2024-12-27,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2024-12-27,Pure random,350,2,2,True,False,True
Era 3 full,2024-12-31,Era 3 diversified random,350,1,1,False,False,False
Era 3 full,2024-12-31,Pat-alyzer v2 scored,350,1,2,False,False,False
Era 3 full,2024-12-31,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2024-12-31,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2024-12-31,Pure random,350,2,1,True,False,True
Era 3 full,2025-01-03,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2025-01-03,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2025-01-03,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2025-01-03,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2025-01-03,Pure random,350,1,1,False,False,False
Era 3 full,2025-01-07,Era 3 diversified random,350,2,1,True,False,True
Era 3 full,2025-01-07,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2025-01-07,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2025-01-07,Most-common-zone only,350,2,0,True,False,False
Era 3 full,2025-01-07,Pure random,350,2,0,True,False,False
Era 3 full,2025-01-10,Era 3 diversified random,350,1,1,False,False,False
Era 3 full,2025-01-10,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2025-01-10,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2025-01-10,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2025-01-10,Pure random,350,1,1,False,False,False
Era 3 full,2025-01-14,Era 3 diversified random,350,1,1,False,False,False
Era 3 full,2025-01-14,Pat-alyzer v2 scored,350,2,2,True,False,False
Era 3 full,2025-01-14,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2025-01-14,Most-common-zone only,350,2,1,True,False,False
Era 3 full,2025-01-14,Pure random,350,2,1,True,False,False
Era 3 full,2025-01-17,Era 3 diversified random,350,2,0,True,False,False
Era 3 full,2025-01-17,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2025-01-17,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2025-01-17,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2025-01-17,Pure random,350,1,1,False,False,False
Era 3 full,2025-01-21,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2025-01-21,Pat-alyzer v2 scored,350,0,1,False,False,False
Era 3 full,2025-01-21,Hybrid-zone only,350,0,1,False,False,False
Era 3 full,2025-01-21,Most-common-zone only,350,0,1,False,False,False
Era 3 full,2025-01-21,Pure random,350,1,1,False,False,False
Era 3 full,2025-01-24,Era 3 diversified random,350,2,1,True,False,True
Era 3 full,2025-01-24,Pat-alyzer v2 scored,350,4,1,True,True,True
Era 3 full,2025-01-24,Hybrid-zone only,350,3,1,True,True,True
Era 3 full,2025-01-24,Most-common-zone only,350,3,1,True,True,True
Era 3 full,2025-01-24,Pure random,350,3,2,True,True,True
Era 3 full,2025-01-28,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2025-01-28,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2025-01-28,Hybrid-zone only,350,2,2,True,False,False
Era 3 full,2025-01-28,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2025-01-28,Pure random,350,2,1,True,False,False
Era 3 full,2025-01-31,Era 3 diversified random,350,1,2,False,False,False
Era 3 full,2025-01-31,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2025-01-31,Hybrid-zone only,350,0,1,False,False,False
Era 3 full,2025-01-31,Most-common-zone only,350,0,0,False,False,False
Era 3 full,2025-01-31,Pure random,350,1,1,False,False,False
Era 3 full,2025-02-04,Era 3 diversified random,350,1,1,False,False,False
Era 3 full,2025-02-04,Pat-alyzer v2 scored,350,1,2,False,False,False
Era 3 full,2025-02-04,Hybrid-zone only,350,2,1,True,False,False
Era 3 full,2025-02-04,Most-common-zone only,350,3,1,True,True,True
Era 3 full,2025-02-04,Pure random,350,2,1,True,False,False
Era 3 full,2025-02-07,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2025-02-07,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2025-02-07,Hybrid-zone only,350,2,1,True,False,True
Era 3 full,2025-02-07,Most-common-zone only,350,2,1,True,False,True
Era 3 full,2025-02-07,Pure random,350,1,1,False,False,False
Era 3 full,2025-02-11,Era 3 diversified random,350,1,1,False,False,False
Era 3 full,2025-02-11,Pat-alyzer v2 scored,350,2,1,True,False,False
Era 3 full,2025-02-11,Hybrid-zone only,350,2,1,True,False,False
Era 3 full,2025-02-11,Most-common-zone only,350,2,1,True,False,True
Era 3 full,2025-02-11,Pure random,350,1,1,False,False,False
Era 3 full,2025-02-14,Era 3 diversified random,350,1,2,False,False,False
Era 3 full,2025-02-14,Pat-alyzer v2 scored,350,1,2,False,False,False
Era 3 full,2025-02-14,Hybrid-zone only,350,1,0,False,False,False
Era 3 full,2025-02-14,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2025-02-14,Pure random,350,3,1,True,True,False
Era 3 full,2025-02-18,Era 3 diversified random,350,2,1,True,False,True
Era 3 full,2025-02-18,Pat-alyzer v2 scored,350,2,1,True,False,True
Era 3 full,2025-02-18,Hybrid-zone only,350,2,1,True,False,True
Era 3 full,2025-02-18,Most-common-zone only,350,2,1,True,False,True
Era 3 full,2025-02-18,Pure random,350,1,1,False,False,False
Era 3 full,2025-02-21,Era 3 diversified random,350,1,1,False,False,False
Era 3 full,2025-02-21,Pat-alyzer v2 scored,350,2,1,True,False,True
Era 3 full,2025-02-21,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2025-02-21,Most-common-zone only,350,2,2,True,False,True
Era 3 full,2025-02-21,Pure random,350,1,1,False,False,False
Era 3 full,2025-02-25,Era 3 diversified random,350,1,1,False,False,False
Era 3 full,2025-02-25,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2025-02-25,Hybrid-zone only,350,0,1,False,False,False
Era 3 full,2025-02-25,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2025-02-25,Pure random,350,2,1,True,False,True
Era 3 full,2025-02-28,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2025-02-28,Pat-alyzer v2 scored,350,2,0,True,False,False
Era 3 full,2025-02-28,Hybrid-zone only,350,2,1,True,False,False
Era 3 full,2025-02-28,Most-common-zone only,350,2,1,True,False,False
Era 3 full,2025-02-28,Pure random,350,2,1,True,False,True
Era 3 full,2025-03-04,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2025-03-04,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2025-03-04,Hybrid-zone only,350,2,1,True,False,False
Era 3 full,2025-03-04,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2025-03-04,Pure random,350,1,1,False,False,False
Era 3 full,2025-03-07,Era 3 diversified random,350,2,1,True,False,True
Era 3 full,2025-03-07,Pat-alyzer v2 scored,350,4,1,True,True,True
Era 3 full,2025-03-07,Hybrid-zone only,350,2,1,True,False,True
Era 3 full,2025-03-07,Most-common-zone only,350,3,1,True,True,True
Era 3 full,2025-03-07,Pure random,350,2,2,True,False,True
Era 3 full,2025-03-11,Era 3 diversified random,350,3,1,True,True,True
Era 3 full,2025-03-11,Pat-alyzer v2 scored,350,2,1,True,False,True
Era 3 full,2025-03-11,Hybrid-zone only,350,2,1,True,False,True
Era 3 full,2025-03-11,Most-common-zone only,350,2,2,True,False,True
Era 3 full,2025-03-11,Pure random,350,3,1,True,True,True
Era 3 full,2025-03-14,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2025-03-14,Pat-alyzer v2 scored,350,3,2,True,True,False
Era 3 full,2025-03-14,Hybrid-zone only,350,3,1,True,True,True
Era 3 full,2025-03-14,Most-common-zone only,350,3,1,True,True,False
Era 3 full,2025-03-14,Pure random,350,2,1,True,False,False
Era 3 full,2025-03-18,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2025-03-18,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2025-03-18,Hybrid-zone only,350,2,1,True,False,True
Era 3 full,2025-03-18,Most-common-zone only,350,2,1,True,False,True
Era 3 full,2025-03-18,Pure random,350,3,1,True,True,True
Era 3 full,2025-03-21,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2025-03-21,Pat-alyzer v2 scored,350,2,1,True,False,False
Era 3 full,2025-03-21,Hybrid-zone only,350,2,0,True,False,False
Era 3 full,2025-03-21,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2025-03-21,Pure random,350,2,1,True,False,False
Era 3 full,2025-03-25,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2025-03-25,Pat-alyzer v2 scored,350,0,1,False,False,False
Era 3 full,2025-03-25,Hybrid-zone only,350,0,1,False,False,False
Era 3 full,2025-03-25,Most-common-zone only,350,0,1,False,False,False
Era 3 full,2025-03-25,Pure random,350,1,2,False,False,False
Era 3 full,2025-03-28,Era 3 diversified random,350,2,2,True,False,False
Era 3 full,2025-03-28,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2025-03-28,Hybrid-zone only,350,2,1,True,False,False
Era 3 full,2025-03-28,Most-common-zone only,350,2,1,True,False,True
Era 3 full,2025-03-28,Pure random,350,1,1,False,False,False
Era 3 full,2025-04-01,Era 3 diversified random,350,1,2,False,False,False
Era 3 full,2025-04-01,Pat-alyzer v2 scored,350,0,1,False,False,False
Era 3 full,2025-04-01,Hybrid-zone only,350,0,1,False,False,False
Era 3 full,2025-04-01,Most-common-zone only,350,0,1,False,False,False
Era 3 full,2025-04-01,Pure random,350,1,1,False,False,False
Era 3 full,2025-04-04,Era 3 diversified random,350,1,1,False,False,False
Era 3 full,2025-04-04,Pat-alyzer v2 scored,350,2,1,True,False,False
Era 3 full,2025-04-04,Hybrid-zone only,350,2,1,True,False,True
Era 3 full,2025-04-04,Most-common-zone only,350,2,1,True,False,True
Era 3 full,2025-04-04,Pure random,350,1,1,False,False,False
Era 3 full,2025-04-08,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2025-04-08,Pat-alyzer v2 scored,350,0,1,False,False,False
Era 3 full,2025-04-08,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2025-04-08,Most-common-zone only,350,1,1,False,False,False
Era 3 full,2025-04-08,Pure random,350,1,1,False,False,False
Era 3 full,2025-04-11,Era 3 diversified random,350,2,1,True,False,True
Era 3 full,2025-04-11,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2025-04-11,Hybrid-zone only,350,2,0,True,False,False
Era 3 full,2025-04-11,Most-common-zone only,350,2,1,True,False,False
Era 3 full,2025-04-11,Pure random,350,2,1,True,False,False
Era 3 full,2025-04-15,Era 3 diversified random,350,2,1,True,False,False
Era 3 full,2025-04-15,Pat-alyzer v2 scored,350,2,1,True,False,False
Era 3 full,2025-04-15,Hybrid-zone only,350,2,1,True,False,True
Era 3 full,2025-04-15,Most-common-zone only,350,2,1,True,False,False
Era 3 full,2025-04-15,Pure random,350,1,1,False,False,False
Era 3 full,2025-04-18,Era 3 diversified random,350,1,1,False,False,False
Era 3 full,2025-04-18,Pat-alyzer v2 scored,350,0,1,False,False,False
Era 3 full,2025-04-18,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2025-04-18,Most-common-zone only,350,0,2,False,False,False
Era 3 full,2025-04-18,Pure random,350,1,1,False,False,False
Era 3 full,2025-04-22,Era 3 diversified random,350,2,2,True,False,False
Era 3 full,2025-04-22,Pat-alyzer v2 scored,350,1,1,False,False,False
Era 3 full,2025-04-22,Hybrid-zone only,350,1,1,False,False,False
Era 3 full,2025-04-22,Most-common-zone only,350,1,1,False,False,False
