source_year,source_file,Datum,Spelers,Inzet,P-R1,W-R1,P-R2,W-R2,P-R3,W-R3,P-R4,W-R4,P-R5,W-R5,P-R6,W-R6,P-R7,W-R7,P-R8,W-R8,P-R9,W-R9,P-R10,W-R10,P-R11,W-R11,P-R12,W-R12,P-R13,W-R13
2006,euromillions-financialdata-NL-2006.csv,2006-12-08,882199,"6261814,00",0,"0,00",0,"1510766,80",0,"214365,50",4,"9422,60",77,"400,70",126,"189,90",272,"117,30",4238,"37,90",3921,"34,40",6357,"22,60",22102,"14,00",72285,"10,50",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-12-01,949270,"6643564,00",0,"0,00",1,"641911,80",0,"101202,30",6,"4647,00",108,"267,40",146,"139,60",457,"66,10",6154,"27,00",7431,"19,70",8267,"18,50",42190,"8,40",84641,"9,30",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-11-24,944762,"6821944,00",0,"7500000,00",1,"189530,10",0,"60508,70",30,"2930,20",208,"154,00",300,"87,00",582,"58,30",7767,"21,70",7645,"18,80",10318,"15,70",35744,"9,20",99516,"7,90",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-11-17,2340602,"20867464,00",0,"0,00",1,"9652339,40",0,"97247,10",33,"3385,50",416,"212,60",584,"104,00",1645,"59,10",20148,"25,60",23426,"20,40",29163,"16,00",116613,"9,40",283041,"9,10",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-11-10,1654469,"14022992,00",0,"0,00",0,"617824,20",1,"72549,70",12,"7589,90",278,"246,40",367,"127,70",669,"98,30",12798,"27,10",10042,"29,00",17990,"18,30",54539,"12,70",186736,"8,50",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-11-03,1454944,"12002968,00",0,"0,00",2,"512739,20",1,"116405,60",14,"5470,10",246,"251,70",345,"118,40",758,"76,10",11918,"27,10",11297,"23,40",17458,"17,10",57943,"10,60",165093,"8,90",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-10-27,1242672,"10154324,00",0,"0,00",1,"393862,20",1,"97800,20",7,"7451,40",207,"252,50",283,"117,50",608,"95,30",9650,"27,30",7898,"28,70",14268,"16,50",39267,"13,00",142823,"8,50",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-10-20,1014873,"8112114,00",0,"0,00",0,"1582400,40",0,"64151,30",9,"5976,80",156,"273,60",218,"130,60",477,"85,40",6457,"30,50",6857,"25,60",9713,"18,80",38453,"10,70",98943,"9,50",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-10-13,1120112,"8482638,00",0,"0,00",0,"649447,20",1,"215019,60",3,"7143,50",147,"344,10",152,"172,30",530,"80,90",6752,"34,30",8983,"20,80",9645,"22,80",50995,"8,00",104899,"10,10",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-10-06,811114,"6139856,00",0,"0,00",0,"199361,70",2,"36991,70",8,"6245,30",145,"167,50",217,"77,40",252,"104,20",5846,"24,00",4001,"32,50",8960,"14,30",22125,"14,00",83832,"8,60",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-09-29,785141,"5851350,00",0,"0,00",1,"250022,40",2,"29359,50",17,"3167,50",199,"164,80",286,"68,80",500,"56,40",6442,"22,50",6729,"19,50",9886,"12,80",34294,"8,80",83969,"8,30",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-09-22,756680,"5545812,00",0,"0,00",0,"553842,30",0,"261952,40",5,"6035,70",54,"297,20",108,"137,00",267,"97,90",3784,"33,60",4677,"26,40",5712,"20,00",26988,"10,90",62746,"10,10",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-09-15,681358,"4880234,00",0,"0,00",0,"649507,80",0,"67025,30",4,"5485,70",74,"218,60",137,"95,80",231,"85,00",4236,"25,30",3619,"27,00",6197,"14,50",20223,"11,70",59283,"9,10",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-09-08,622420,"4433308,00",0,"0,00",1,"406808,30",0,"230891,20",2,"6184,50",94,"246,10",116,"117,10",306,"85,20",4320,"26,20",3843,"26,30",6529,"16,10",18341,"12,40",63220,"8,40",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-09-01,601226,"4255104,00",0,"0,00",0,"337100,50",0,"55803,80",7,"5034,90",58,"236,50",147,"96,40",238,"85,90",3940,"25,40",3553,"26,50",6418,"14,40",17774,"12,20",58141,"8,70",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-08-25,653143,"4835750,00",0,"57414511,00",0,"475698,80",1,"101246,70",6,"7513,60",89,"303,40",111,"147,50",219,"98,60",3594,"33,50",3640,"28,40",5270,"20,40",20171,"12,00",54798,"10,30",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-08-18,616336,"4492264,00",0,"0,00",0,"866860,30",0,"73800,20",2,"8785,70",78,"357,80",97,"154,50",181,"105,30",3942,"33,00",2843,"32,30",5803,"20,10",15595,"13,60",58533,"9,70",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-08-11,609139,"4381676,00",0,"0,00",0,"0,00",2,"445391,90",8,"6393,10",47,"365,80",83,"167,00",251,"85,80",2606,"36,30",4296,"21,90",3807,"23,70",27516,"8,40",49805,"10,00",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-08-04,601347,"4252270,00",0,"0,00",2,"586750,70",0,"222013,70",7,"4031,70",54,"282,90",106,"139,60",307,"59,70",3342,"29,90",5290,"16,60",4947,"17,50",31876,"7,00",50498,"9,10",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-07-28,574853,"4033566,00",0,"0,00",0,"1135174,40",1,"49560,60",8,"5002,20",144,"193,80",161,"96,30",279,"83,60",5071,"24,00",3471,"26,90",7518,"14,70",16272,"12,40",62445,"8,20",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-07-21,546373,"3849502,00",0,"25042525,00",0,"592212,20",0,"74693,40",5,"6488,80",72,"304,20",134,"117,40",225,"93,60",3386,"29,40",3043,"28,50",5900,"15,70",16198,"12,20",50214,"9,30",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-07-14,605264,"4240542,00",0,"0,00",0,"0,00",0,"370709,40",2,"4729,90",61,"300,40",163,"102,20",339,"68,70",3536,"31,40",5262,"20,60",6278,"15,50",27697,"8,80",54652,"9,80",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-07-07,624560,"4961656,00",1,"34204133,00",1,"249486,50",0,"102267,00",14,"3478,40",173,"206,90",199,"116,30",516,"57,00",6345,"25,30",6795,"16,90",7755,"18,50",31941,"7,60",78991,"8,30",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-06-30,644007,"5043446,00",0,"0,00",1,"1003962,50",0,"122103,50",12,"6293,90",80,"300,50",150,"146,70",203,"106,90",3666,"31,20",2978,"32,00",5549,"19,50",17035,"13,60",60131,"9,20",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-06-23,597756,"4590238,00",0,"0,00",0,"391601,00",0,"97238,70",4,"4831,70",74,"237,70",128,"101,80",275,"78,00",3543,"30,60",4365,"22,40",5812,"18,40",24235,"9,30",53239,"10,20",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-06-16,578991,"4363968,00",0,"0,00",3,"209527,70",1,"59460,50",4,"5046,10",75,"235,90",140,"107,60",250,"80,50",3478,"28,10",3534,"25,90",5225,"17,10",20372,"10,70",48843,"9,70",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-06-09,568041,"4234300,00",0,"0,00",0,"268609,00",1,"85755,20",4,"4224,30",71,"230,30",118,"96,40",293,"59,90",3953,"25,60",4579,"19,80",6405,"14,30",22739,"9,00",55278,"8,80",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-06-02,607696,"4448164,00",0,"0,00",1,"394788,80",1,"112034,60",6,"5784,90",72,"313,80",133,"132,50",325,"81,80",3726,"31,50",4389,"24,10",6755,"16,90",23433,"9,80",55803,"9,80",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-05-26,541066,"4015520,00",0,"7500000,00",2,"263416,60",0,"39575,30",4,"4004,60",84,"252,60",116,"109,80",340,"56,60",3202,"30,60",5568,"16,70",4942,"18,00",30350,"7,10",49223,"9,50",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-05-19,586432,"4306358,00",0,"15000000,00",0,"1248252,60",0,"236155,90",6,"6325,60",74,"259,10",68,"141,50",318,"68,50",3844,"27,00",4766,"19,40",4934,"18,60",26149,"8,50",58365,"8,50",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-05-12,572797,"4254324,00",0,"12820188,00",0,"233631,20",1,"48620,50",5,"3276,30",88,"171,70",109,"95,50",357,"55,60",4454,"22,80",4725,"18,60",5986,"16,60",22391,"9,00",60812,"7,90",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-05-05,575126,"4248660,00",0,"0,00",0,"615969,30",0,"174802,10",10,"4624,30",88,"230,10",111,"101,60",261,"80,20",4001,"25,70",3805,"24,70",6695,"14,30",20181,"10,90",56449,"8,70",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-04-28,609539,"4534116,00",0,"6452983,00",0,"131382,40",1,"31070,10",12,"1752,00",158,"120,40",194,"72,50",534,"37,20",6083,"18,30",6362,"14,40",7482,"13,70",28510,"7,60",74332,"7,20",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-04-21,590831,"4353096,00",0,"0,00",0,"502185,10",0,"101794,20",5,"5089,70",51,"343,70",91,"164,40",298,"76,30",3202,"34,90",4283,"21,30",4951,"20,20",23254,"9,20",48784,"10,60",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-04-14,663384,"4923168,00",0,"25915863,00",0,"887536,10",0,"377802,50",4,"4776,20",55,"303,30",101,"146,40",297,"68,60",3099,"32,30",4283,"22,00",4924,"19,60",26742,"9,30",52015,"10,50",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-04-07,634311,"4689396,00",0,"0,00",0,"915222,80",1,"55655,40",8,"6183,90",112,"244,40",162,"115,00",293,"84,90",5023,"26,10",3852,"25,20",7190,"16,60",19530,"11,10",73342,"8,10",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-03-31,699836,"5588022,00",1,"75753123,00",0,"715464,30",1,"92289,60",3,"7399,30",87,"250,80",134,"117,80",239,"101,40",4071,"29,40",3736,"30,10",6522,"17,90",20788,"12,70",65287,"9,40",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-03-24,725638,"5653072,00",0,"0,00",1,"313510,40",0,"195732,10",5,"5974,70",102,"291,20",152,"122,90",354,"86,30",4676,"31,20",5187,"25,90",7480,"17,50",26941,"11,00",68747,"10,00",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-03-17,668004,"5150616,00",0,"0,00",0,"822820,20",0,"133430,30",3,"7496,00",68,"356,90",102,"163,60",236,"104,10",4118,"34,40",3953,"29,00",6263,"20,60",22190,"11,50",60578,"10,30",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-03-10,686960,"5179156,00",0,"0,00",0,"1035730,10",2,"55110,60",6,"5476,80",118,"242,50",167,"100,60",309,"85,80",4131,"29,80",4228,"26,40",6865,"16,40",23940,"11,10",59335,"9,90",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-03-03,639559,"4808480,00",0,"0,00",0,"297436,90",1,"84407,70",27,"1348,70",135,"149,80",163,"85,50",691,"32,40",5436,"20,80",7674,"13,40",6847,"15,70",34249,"7,00",75695,"7,50",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-02-24,669495,"4948052,00",0,"0,00",0,"742185,50",1,"46804,40",11,"3647,10",97,"224,40",171,"94,70",481,"52,70",4691,"26,50",7392,"16,10",7098,"15,70",38473,"7,20",65736,"8,90",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-02-17,675978,"5162822,00",0,"27813382,00",2,"366762,70",2,"93673,10",8,"5227,20",129,"278,40",155,"133,90",384,"68,40",5034,"28,20",5570,"20,50",7148,"18,30",25837,"9,70",71732,"9,10",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-02-10,723989,"5590068,00",0,"0,00",1,"350342,40",0,"165702,50",6,"9468,70",70,"369,50",114,"165,60",230,"113,20",4601,"32,60",3864,"31,70",6458,"20,30",20858,"13,00",69400,"10,00",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-02-03,1969321,"18620172,00",0,"61191026,00",1,"224419,20",4,"43725,00",25,"4799,40",342,"216,50",499,"105,20",1026,"84,50",15341,"27,20",14577,"25,80",22275,"17,20",78559,"11,20",237413,"8,90",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-01-27,1609308,"14538296,00",0,"0,00",0,"657741,40",0,"97061,30",11,"7282,50",211,"293,10",368,"122,90",689,"92,40",10990,"30,10",10649,"27,00",17650,"17,00",59028,"11,50",168745,"9,50",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-01-20,1259888,"10961038,00",0,"0,00",0,"373221,40",0,"82889,30",26,"5217,40",297,"249,00",358,"114,70",928,"74,10",10271,"29,40",11341,"22,00",15035,"17,40",59638,"9,40",142896,"9,30",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-01-13,1146921,"9435942,00",0,"0,00",3,"288088,10",1,"90360,50",21,"4492,00",255,"223,20",438,"100,60",746,"70,00",10440,"26,10",9691,"22,10",18080,"14,80",47482,"10,00",129659,"8,90",0,"0,00"
2006,euromillions-financialdata-NL-2006.csv,2006-01-06,647183,"5230236,00",0,"0,00",2,"195331,70",0,"38802,30",1,"4470,30",131,"152,30",195,"72,20",318,"71,20",5588,"20,40",4386,"24,20",8135,"13,20",21502,"11,20",75039,"7,70",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-12-28,784115,"5777446,00",0,"0,00",0,"895837,70",1,"152534,50",7,"6809,50",75,"350,50",121,"158,30",265,"99,60",4106,"33,20",4150,"28,10",6035,"19,50",24397,"11,40",63501,"9,90",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-12-21,856156,"6307658,00",0,"27716872,00",1,"490129,40",4,"59610,30",17,"6082,60",339,"208,50",501,"100,40",418,"91,10",8773,"25,60",5426,"27,60",12629,"17,00",25478,"12,40",102406,"8,30",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-12-14,774608,"5614946,00",0,"0,00",1,"909402,20",1,"387110,40",9,"7900,20",121,"265,80",189,"134,30",303,"96,20",4750,"31,00",4455,"28,30",6767,"19,90",23989,"11,50",69596,"9,60",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-12-07,846719,"6189492,00",0,"27552424,00",0,"2902747,90",1,"274584,20",6,"7951,20",104,"364,80",154,"173,00",258,"115,30",4694,"38,30",4512,"31,80",7510,"22,10",25416,"12,50",71710,"10,90",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-11-30,777707,"5629094,00",0,"0,00",0,"1365675,20",0,"110730,40",5,"6437,80",138,"233,60",186,"110,90",322,"89,00",5366,"28,10",4591,"26,70",8678,"16,30",23910,"11,80",75540,"9,00",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-11-23,843829,"6173926,00",0,"27375964,00",2,"476990,20",0,"135362,10",6,"6106,50",157,"252,90",190,"115,40",403,"85,10",5854,"27,60",5456,"25,20",8872,"16,50",29243,"10,80",80900,"9,00",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-11-16,774573,"5615314,00",0,"0,00",0,"248016,40",1,"86023,70",5,"4982,00",120,"229,10",245,"84,70",366,"85,20",6030,"27,60",5134,"27,00",11219,"13,80",24381,"12,40",79997,"9,40",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-11-09,798202,"5805336,00",0,"7500000,00",1,"228706,60",0,"59910,60",9,"4597,60",134,"175,60",195,"103,80",356,"70,70",6170,"21,80",5113,"22,20",7702,"17,00",25767,"10,30",86030,"7,60",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-11-02,863448,"6459918,00",0,"41136124,00",2,"446822,60",0,"55475,40",3,"5660,70",123,"264,10",166,"120,00",328,"93,90",5602,"27,80",4572,"28,70",8396,"17,00",23490,"12,70",86137,"9,00",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-10-26,841929,"6156266,00",0,"0,00",0,"972073,30",0,"103447,00",4,"8693,00",89,"339,40",138,"139,20",296,"110,10",4684,"35,00",4436,"31,60",7865,"19,10",24787,"13,20",72741,"10,40",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-10-19,782203,"5685730,00",0,"0,00",1,"395784,60",1,"98277,50",5,"7692,90",110,"314,80",164,"152,70",275,"109,90",5294,"31,70",4080,"30,80",7675,"20,50",21370,"12,90",77441,"9,40",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-10-12,837417,"6096524,00",0,"7500000,00",0,"708593,30",1,"114907,00",4,"5984,70",99,"266,90",113,"131,20",273,"94,40",4347,"29,50",4046,"30,10",5773,"20,10",24768,"12,40",66285,"10,20",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-10-05,816672,"6053760,00",0,"3000000,00",0,"210776,60",1,"33496,30",18,"2861,90",140,"175,10",199,"92,70",516,"53,20",5559,"24,70",7112,"17,60",7542,"17,80",40201,"7,80",79416,"8,40",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-09-28,1811212,"17309370,00",0,"0,00",1,"9839058,70",0,"129318,90",14,"6435,60",259,"307,60",337,"160,50",870,"89,10",14066,"30,00",13664,"26,00",20206,"20,70",74805,"11,20",222240,"9,10",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-09-21,867326,"6352456,00",0,"27247062,00",1,"404590,40",0,"100464,10",5,"8085,60",96,"345,40",119,"157,70",271,"107,80",4709,"34,80",4861,"30,00",7534,"20,60",26885,"12,40",77098,"10,40",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-09-14,775590,"5572540,00",0,"0,00",0,"526366,10",0,"82985,60",10,"4200,60",150,"167,90",193,"78,80",421,"63,50",6955,"20,40",5676,"21,70",9586,"12,80",25264,"10,90",86660,"7,70",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-09-07,764162,"5511642,00",0,"15000000,00",0,"448821,80",0,"127368,30",7,"6133,30",87,"330,50",141,"177,50",506,"72,10",5768,"31,80",7891,"17,20",7557,"22,10",37699,"7,00",81523,"8,80",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-08-31,851074,"6263498,00",0,"39496528,00",0,"494054,40",0,"210306,90",8,"5615,60",132,"247,10",153,"139,20",357,"79,40",6551,"25,50",5867,"23,80",8359,"19,00",29401,"10,40",97941,"8,10",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-08-24,760743,"5523764,00",0,"0,00",0,"900165,10",0,"109479,50",2,"8170,10",74,"329,00",105,"173,00",255,"112,40",4607,"30,30",3848,"29,90",5965,"21,20",21061,"12,70",76356,"8,80",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-08-17,751050,"5412576,00",0,"0,00",0,"846632,20",0,"120130,20",6,"10507,00",78,"293,10",154,"138,60",254,"111,90",5883,"29,00",3981,"32,10",8545,"17,70",19529,"13,70",82940,"8,80",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-08-10,804817,"6035542,00",0,"52630236,00",0,"444172,50",2,"80212,90",5,"7878,00",84,"353,90",158,"171,00",450,"91,30",4775,"37,30",6285,"24,80",7104,"22,30",35876,"9,30",71870,"11,00",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-08-03,802639,"5918068,00",0,"0,00",0,"575982,30",1,"102159,00",7,"7888,70",115,"306,10",134,"135,10",247,"110,60",4443,"34,10",4198,"31,70",7036,"19,30",23668,"13,20",66315,"10,50",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-07-27,712135,"5231412,00",0,"0,00",1,"387553,20",0,"384934,60",6,"8086,80",90,"289,30",145,"117,00",216,"106,30",4401,"28,00",3581,"32,00",6795,"16,30",18538,"13,50",66267,"9,10",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-07-20,722744,"5261676,00",0,"0,00",0,"376917,10",0,"93592,50",6,"6443,50",91,"250,90",168,"110,70",300,"79,90",4210,"28,10",4345,"24,20",7275,"15,10",24413,"10,60",62728,"9,10",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-07-13,1144572,"8508842,00",0,"56945074,00",1,"394207,10",0,"101699,60",11,"5473,00",124,"257,90",178,"118,70",552,"72,60",7424,"26,70",8464,"21,30",11019,"16,70",43645,"9,60",115847,"8,40",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-07-06,885634,"6564048,00",0,"0,00",0,"275011,30",3,"57232,00",16,"8400,00",88,"333,70",166,"148,30",312,"118,80",5712,"32,70",4202,"34,00",8965,"18,50",22491,"14,70",83049,"9,70",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-06-29,793785,"5821338,00",0,"0,00",0,"210200,10",0,"43081,50",9,"6673,50",144,"201,60",170,"93,80",318,"80,50",5998,"24,70",4994,"24,50",9024,"15,10",25287,"10,80",83571,"8,50",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-06-22,795207,"5747034,00",0,"0,00",0,"322741,80",1,"91588,80",11,"4289,80",84,"209,80",137,"115,40",377,"68,40",5513,"22,60",4867,"22,90",7553,"16,90",25232,"10,80",83455,"7,50",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-06-15,792185,"5809108,00",0,"26938896,00",2,"212374,50",0,"48968,10",16,"3058,10",185,"152,70",295,"64,20",494,"61,80",7006,"20,50",5919,"22,20",10527,"12,10",29478,"10,40",83030,"8,10",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-06-08,802900,"5805242,00",0,"0,00",0,"1298404,00",2,"52638,00",18,"4460,80",116,"248,70",169,"97,80",406,"65,00",4741,"27,40",6220,"20,50",7982,"14,10",34430,"9,00",68481,"9,50",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-06-01,768801,"5574304,00",0,"15000000,00",3,"442987,60",1,"125712,70",7,"8689,80",85,"315,00",112,"148,80",289,"100,70",4261,"34,60",4159,"29,20",6302,"20,80",23754,"11,90",65304,"10,50",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-05-25,765468,"5535936,00",0,"15000000,00",0,"264448,10",0,"68223,70",3,"6306,30",76,"285,80",121,"121,10",220,"107,30",3978,"32,80",3494,"32,80",6083,"18,10",19110,"14,20",66632,"9,80",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-05-18,780707,"5671538,00",0,"15000000,00",0,"1309909,80",0,"123910,30",4,"5966,70",100,"361,90",146,"166,60",386,"75,10",4488,"36,70",5869,"21,60",6566,"21,80",32192,"9,50",64484,"11,20",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-05-11,867887,"6539754,00",0,"17782555,00",0,"529655,20",0,"69372,70",17,"3408,30",151,"227,10",193,"95,10",638,"59,10",6648,"26,90",8176,"19,20",10118,"15,50",41072,"8,60",91886,"9,00",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-05-04,865543,"6358858,00",0,"0,00",0,"491548,50",0,"139493,50",7,"6163,10",110,"296,70",133,"139,00",351,"88,40",4534,"31,80",5340,"24,40",6695,"20,60",30601,"10,00",71001,"9,60",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-04-27,786428,"5720800,00",0,"0,00",0,"130508,20",2,"18518,00",6,"5611,50",299,"158,50",412,"71,80",335,"99,40",8214,"24,10",4214,"30,90",11747,"14,60",20139,"13,50",87552,"8,80",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-04-20,808258,"5812798,00",0,"0,00",0,"1318922,50",1,"249525,80",10,"3221,00",83,"262,40",130,"122,10",449,"54,80",4147,"31,30",6849,"17,80",6207,"18,90",41177,"7,30",64211,"10,30",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-04-13,970049,"6906910,00",0,"15000000,00",1,"463378,80",1,"102277,30",11,"4033,70",123,"288,30",185,"138,80",679,"56,60",6032,"30,40",9721,"15,90",8591,"20,00",52916,"6,90",86422,"9,60",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-04-06,921263,"6641842,00",0,"26945909,00",0,"690622,80",0,"111992,80",8,"7088,10",118,"319,80",129,"153,80",365,"83,30",5278,"30,80",5763,"24,50",7538,"19,50",31963,"10,20",80387,"9,60",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-03-30,847542,"6080030,00",0,"0,00",0,"691860,20",0,"112193,50",3,"6303,00",82,"301,80",128,"127,20",281,"105,10",4589,"31,70",4469,"31,50",7951,"17,00",23931,"13,40",72693,"10,00",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-03-23,988237,"7238314,00",0,"41023864,00",0,"513550,10",1,"87442,30",9,"5837,20",161,"245,00",232,"111,20",455,"76,00",7421,"26,00",6595,"23,20",10909,"16,70",32180,"10,60",103063,"8,70",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-03-16,893898,"6454562,00",0,"0,00",1,"489452,90",0,"208348,20",8,"6400,80",96,"309,00",135,"146,20",365,"84,00",4278,"34,90",5390,"25,20",6788,"20,80",29864,"11,00",69790,"10,40",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-03-09,938889,"6715868,00",0,"0,00",0,"728888,60",0,"137897,80",6,"10016,70",68,"412,50",140,"175,40",329,"120,00",4807,"38,40",4860,"30,90",7698,"21,60",26955,"12,70",77992,"10,70",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-03-02,964329,"7067774,00",0,"21100851,00",0,"293848,70",0,"61152,30",13,"4713,60",124,"234,30",164,"121,80",504,"66,70",5776,"29,30",7502,"20,70",8141,"19,50",39897,"8,90",88843,"9,50",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-02-23,994071,"7159720,00",0,"0,00",1,"203870,40",0,"66755,90",15,"2489,40",212,"165,40",222,"104,20",733,"41,40",7711,"21,30",10271,"14,70",9287,"16,70",50066,"7,30",104285,"7,70",0,"0,00"
2007,euromillions-financialdata-NL-2007.csv,2007-02-16,883299,"6398844,00",0,"0,00",0,"427057,80",0,"169668,90",10,"6059,60",108,"266,10",199,"129,40",359,"94,70",5777,"28,90",5203,"27,70",9321,"17,20",25979,"12,30",83933,"9,30",0,"0,00"
